City_ID,City,Country,Max Temp,Current Description,Lat,Lng,Hotel Name
1997,Kamaishi,JP,283.68,overcast clouds,39.2667,141.8833,Hotel Route Inn Kamaishi
1999,Machachi,EC,284.68,overcast clouds,-0.5,-78.5667,Hotel - Casa del Montañero - Bed & Breakfast - Hostel - Machachi / Cotopaxi
2002,Khandyga,RU,247.09,overcast clouds,62.6667,135.6,Apel'sin
2011,Cabrero,CL,287.32,clear sky,-37.0333,-72.4,Hotel San Martin
2012,Dongkan,CN,286.83,broken clouds,33.9997,119.8308,Triumphal Resort
2013,Hudson Bay,CA,261.4,overcast clouds,52.85,-102.3842,Norwood Motel LTD
2016,Boysun,UZ,285.68,clear sky,38.2061,67.1986,Gaza Hotel
2018,Bolotnoye,RU,254.31,overcast clouds,55.6717,84.3981,"Gostinichnyy Dom ""Otdykh"""
2022,Saint-Michel-Des-Saints,CA,259.78,light snow,46.6834,-73.9159,Motel Du Mont trinity
2024,Constantine,DZ,278.82,broken clouds,36.365,6.6147,Grand Hotel Cirta
2025,Salinas,US,285.83,mist,36.6777,-121.6555,Laurel Inn & Conference Center
2029,Awbari,LY,283.56,clear sky,26.5921,12.7805,فندق أوباري
2031,Ivanovskoye,RU,282.7,overcast clouds,44.5795,41.8764,Nevinnomysskiy Psikhonevrologicheskiy Internat
2033,Dongsheng,CN,274.15,clear sky,39.8161,109.9776,Crowne Plaza Ordos
2037,North Platte,US,278.92,clear sky,41.1239,-100.7654,"Holiday Inn Express & Suites North Platte, an IHG Hotel"
2040,Ust-Ilimsk,RU,256.85,overcast clouds,58.0006,102.6619,AleNat Center
2041,Lukavac,BA,279.47,few clouds,44.5334,18.527,Hotel Lukavac (GTI BH DOO Lukavac)
2042,Steinbach,DE,276.26,fog,50.1667,8.5667,Mercure Hotel Frankfurt Eschborn Helfmann Park
2043,Douglas,US,280.23,clear sky,41.3,-96.167,Hilton Garden Inn Omaha West
2044,Wildeshausen,DE,274.94,overcast clouds,52.9,8.4333,Wildeshauser Hof
2047,Sharlyk,RU,266.43,overcast clouds,52.9167,54.75,"Gostinitsa-Kafe ""Komil'fo"""
2048,Anniston,US,276.5,mist,33.6598,-85.8316,"Hotel Finial, BW Premier Collection"
2051,Velventos,GR,276.64,broken clouds,40.2517,22.0631,9 Μούσες Ξενώνας
2056,Dalnerechensk,RU,267.88,overcast clouds,45.9339,133.7225,"Royal Cafe, Bar, Hotel"
2059,Flin Flon,CA,260.14,light snow,54.7682,-101.865,Victoria Inn Flin Flon
2060,Suicheng,CN,287.81,clear sky,33.8963,117.9331,Junyue Hotel
2064,Bellevue,US,278.32,broken clouds,47.6104,-122.2007,The Westin Bellevue
2065,Tyup,KG,272.75,light snow,42.7276,78.3648,"Yurtochnyy Gorodok ""Ybrayym-Nur"""
2067,Maravatio,MX,283.58,clear sky,19.9,-100.45,Hotel Alameda Maravatio
2070,Karla,EE,260.96,broken clouds,59.3723,24.9275,River Villa
2071,Seydi,TM,288.77,few clouds,39.4816,62.9137,Seydi oteli
2072,Memmingen,DE,274.29,light snow,47.9837,10.1853,Allgäuhotel Memmingen Nord
2073,Tommot,RU,261.72,overcast clouds,58.9564,126.2925,Gostinitsa Tommot
2076,Kermanshah,IR,285.65,broken clouds,34.3142,47.065,Sina Hotel
2077,Guadalajara,MX,288.38,clear sky,20.6667,-103.3333,Hotel Aranzazú
2079,Parker,US,289.76,overcast clouds,32.7668,-97.8003,"Candlewood Suites Weatherford, an IHG Hotel"
2081,Sulina,RO,278.36,overcast clouds,45.1559,29.6536,Hotel Delta Est
